route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
848004,RTC,"800",,"Beauport - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=800,97BF0D,000000
848014,RTC,"801",,"Charlesbourg - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=801,97BF0D,000000
848024,RTC,"802",,"Terminus Beauport - Station Belvédère",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=802,97BF0D,000000
848034,RTC,"803",,"Terminus Beauport - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=803,97BF0D,000000
849076,RTC,"907",,"Place D'Youville - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=907,1A171B,FFFFFF
849156,RTC,"915",,"null - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=915,1A171B,FFFFFF
849256,RTC,"925",,"null - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=925,1A171B,FFFFFF
849316,RTC,"931",,"Place D'Youville - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=931,1A171B,FFFFFF
849366,RTC,"936",,"null - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=936,1A171B,FFFFFF
849506,RTC,"950",,"Boischatel - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=950,1A171B,FFFFFF
849546,RTC,"954",,"null - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=954,1A171B,FFFFFF
849726,RTC,"972",,"null - Loretteville / Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=972,1A171B,FFFFFF
849806,RTC,"980",,"null - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=980,1A171B,FFFFFF
849826,RTC,"982",,"null - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=982,1A171B,FFFFFF
849846,RTC,"984",,"null - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=984,1A171B,FFFFFF
849876,RTC,"987",,"null - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=987,1A171B,FFFFFF
849926,RTC,"992",,"null - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=992,1A171B,FFFFFF
840119,RTC,"1a",,"Colline Parlementaire - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=1a,013888,FFFFFF
840093,RTC,"9",,"Parc Colbert Est - Place Jacques-Cartier",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=9,013888,FFFFFF
840223,RTC,"22",,"Parc industriel de Carillon - Sainte-Foy Centre",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=22,013888,FFFFFF
840293,RTC,"29",,"Parc Colbert Ouest - Place Jacques-Cartier",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=29,013888,FFFFFF
840333,RTC,"33",,"Parc industriel Charlesbourg - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=33,013888,FFFFFF
840573,RTC,"57",,"Sainte-Thérèse-de-Lisieux - Terminus Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=57,013888,FFFFFF
840650,RTC,"65",,"Place  J.-Cartier / colline Parlementaire - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=65,013888,FFFFFF
840700,RTC,"70",,"Loretteville - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=70,013888,FFFFFF
840780,RTC,"78",,"Aéroport int. Jean-Lesage - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=78,013888,FFFFFF
840883,RTC,"88",,"Parc industriel de Carillon - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=88,013888,FFFFFF
841070,RTC,"107",,"Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=107,013888,FFFFFF
841110,RTC,"111",,"Place D'Youville - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=111,013888,FFFFFF
841250,RTC,"125",,"Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=125,013888,FFFFFF
841330,RTC,"133",,"Vieux-Québec - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=133,013888,FFFFFF
841360,RTC,"136",,"Colline Parlementaire - Montagne-des-Roches",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=136,013888,FFFFFF
841850,RTC,"185",,"Station Belvédère / Sainte-Foy Centre - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=185,013888,FFFFFF
842141,RTC,"214",,"Gare du Palais - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=214,E04503,000000
842151,RTC,"215",,"Gare du Palais - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=215,E04503,000000
842301,RTC,"230",,"Colline Parlementaire - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=230,E04503,000000
842361,RTC,"236",,"Colline Parlementaire - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=236,E04503,000000
842381,RTC,"238",,"Colline Parlementaire - Guillaume-Mathieu",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=238,E04503,000000
842391,RTC,"239",,"Colline Parlementaire - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=239,E04503,000000
842501,RTC,"250",,"Colline Parlementaire - Courville / Boischatel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=250,E04503,000000
842511,RTC,"251",,"Colline Parlementaire - Courville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=251,E04503,000000
840010,RTC,"1",,"Station Belvédère - Gare fluviale / Cap-Blanc",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=1,013888,FFFFFF
840030,RTC,"3",,"Vieux-Québec / colline Parlementaire - Sainte-Odile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=3,013888,FFFFFF
840040,RTC,"4",,"Place Jacques-Cartier - Maizerets",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=4,013888,FFFFFF
840070,RTC,"7",,"Place D'Youville / Vieux-Québec - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=7,013888,FFFFFF
840100,RTC,"10",,"Marie-de-l'Incarnation - Cégep Garneau",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=10,013888,FFFFFF
840110,RTC,"11",,"Place D'Youville / Vieux-Québec - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=11,013888,FFFFFF
840130,RTC,"13",,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord - Du Versant-Nord/Sainte-Foy Centre/Saint-Louis",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=13,013888,FFFFFF
840140,RTC,"14",,"Pointe-de-Sainte-Foy - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=14,013888,FFFFFF
840150,RTC,"15",,"Pointe-de-Sainte-Foy - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=15,013888,FFFFFF
840160,RTC,"16",,"Sillery / U. Laval / Sainte-Foy Centre - U. Laval / Sillery / Sainte-Foy Centre",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=16,013888,FFFFFF
840180,RTC,"18",,"Gare du Palais - Université Laval",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=18,013888,FFFFFF
840210,RTC,"21",,"Gare fluviale - Place D'Youville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=21,013888,FFFFFF
840250,RTC,"25",,"Place D'Youville / Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=25,013888,FFFFFF
840280,RTC,"28",,"Colline Parlementaire - 51e Rue Est",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=28,013888,FFFFFF
840310,RTC,"31",,"Terminus du Zoo - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=31,013888,FFFFFF
840320,RTC,"32",,"Terminus du Zoo - Lac Clément",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=32,013888,FFFFFF
840340,RTC,"34",,"Terminus du Zoo - Des Laurentides",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=34,013888,FFFFFF
840360,RTC,"36",,"Place Jacques-Cartier - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=36,013888,FFFFFF
840370,RTC,"37",,"41e Rue Est / colline Parlementaire - Terminus Charlesbourg / Jean-Talon Ouest",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=37,013888,FFFFFF
840390,RTC,"39",,"41e Rue Est - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=39,013888,FFFFFF
840440,RTC,"44",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=44,013888,FFFFFF
840500,RTC,"50",,"Boischatel - Terminus La Cimenterie",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=50,013888,FFFFFF
840520,RTC,"52",,"Du Bourg-Royal - Terminus Charlesbourg",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=52,013888,FFFFFF
840530,RTC,"53",,"Montmorency / Courville - Terminus Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=53,013888,FFFFFF
840540,RTC,"54",,"Terminus Beauport / Vieux-Québec - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=54,013888,FFFFFF
840550,RTC,"55",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=55,013888,FFFFFF
840580,RTC,"58",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=58,013888,FFFFFF
840610,RTC,"61",,"41e Rue Est - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=61,013888,FFFFFF
840640,RTC,"64",,"Place Jacques-Cartier - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=64,013888,FFFFFF
840720,RTC,"72",,"Terminus Charlesbourg - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=72,013888,FFFFFF
840740,RTC,"74",,"Place Jacques-Cartier - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=74,013888,FFFFFF
840750,RTC,"75",,"Lebourgneuf - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=75,013888,FFFFFF
840770,RTC,"77",,"Terminus Les Saules - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=77,013888,FFFFFF
842541,RTC,"254",,"Colline Parlementaire - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=254,E04503,000000
842551,RTC,"255",,"Colline Parlementaire - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=255,E04503,000000
842721,RTC,"272",,"Colline Parlementaire - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=272,E04503,000000
842731,RTC,"273",,"Colline Parlementaire - Loretteville Sud",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=273,E04503,000000
842741,RTC,"274",,"Colline Parlementaire - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=274,E04503,000000
842771,RTC,"277",,"Colline Parlementaire - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=277,E04503,000000
842791,RTC,"279",,"Colline Parlementaire - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=279,E04503,000000
842801,RTC,"280",,"Place Jacques-Cartier / colline Parlementaire - Terminus Les Saules /  L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=280,E04503,000000
842811,RTC,"281",,"Colline Parlementaire - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=281,E04503,000000
842821,RTC,"282",,"Colline Parlementaire - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=282,E04503,000000
842831,RTC,"283",,"Gare du Palais - Champigny",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=283,E04503,000000
842841,RTC,"284",,"Colline Parlementaire - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=284,E04503,000000
842891,RTC,"289",,"Colline Parlementaire - Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=289,E04503,000000
842901,RTC,"290",,"Vieux-Québec - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=290,E04503,000000
842941,RTC,"294",,"Place Jacques-Cartier - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=294,E04503,000000
842951,RTC,"295",,"Place Jacques-Cartier - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=295,E04503,000000
843151,RTC,"315",,"Univ.Laval/Cégep Garneau - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=315,E04503,000000
843301,RTC,"330",,"Univ.Laval/Cégep Garneau - Terminus Charlesbourg",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=330,E04503,000000
843311,RTC,"331",,"Pointe-de-Sainte-Foy - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=331,E04503,000000
843321,RTC,"332",,"Saint-Rodrigue - Sainte-Foy Centre",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=332,E04503,000000
843361,RTC,"336",,"Univ.Laval/Cégep Garneau - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=336,E04503,000000
843371,RTC,"337",,"Univ.Laval/Cégep Garneau - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=337,E04503,000000
843381,RTC,"338",,"Univ.Laval/Cégep Garneau - Montagne-des-Roches",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=338,E04503,000000
843501,RTC,"350",,"Univ.Laval/Cégep Garneau - Courville / Boischatel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=350,E04503,000000
843541,RTC,"354",,"Pointe-de-Sainte-Foy - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=354,E04503,000000
843551,RTC,"355",,"Univ.Laval/Cégep Garneau - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=355,E04503,000000
843581,RTC,"358",,"Univ.Laval/Cégep Garneau - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=358,E04503,000000
843721,RTC,"372",,"Univ.Laval/Cégep Garneau - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=372,E04503,000000
843741,RTC,"374",,"Univ.Laval/Cégep Garneau - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=374,E04503,000000
843771,RTC,"377",,"Univ.Laval/Cégep Garneau - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=377,E04503,000000
843801,RTC,"380",,"Univ.Laval/Cégep Garneau - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=380,E04503,000000
843811,RTC,"381",,"Univ.Laval/Cégep Garneau - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=381,E04503,000000
843821,RTC,"382",,"Univ.Laval/Cégep Garneau - Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=382,E04503,000000
843841,RTC,"384",,"Univ.Laval/Cégep Garneau - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=384,E04503,000000
843911,RTC,"391",,"Pointe-de-Sainte-Foy - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=391,E04503,000000
845301,RTC,"530",,"Sainte-Foy Centre - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=530,E04503,000000
845361,RTC,"536",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=536,E04503,000000
845371,RTC,"537",,"Sainte-Foy Centre - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=537,E04503,000000
845381,RTC,"538",,"Sainte-Foy Centre - Du Bourg-Royal",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=538,E04503,000000
845501,RTC,"550",,"Sainte-Foy Centre - Courville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=550,E04503,000000
845551,RTC,"555",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=555,E04503,000000
845581,RTC,"558",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=558,E04503,000000
845721,RTC,"572",,"Sainte-Foy Centre - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=572,E04503,000000
845741,RTC,"574",,"Sainte-Foy Centre - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=574,E04503,000000
845771,RTC,"577",,"Sainte-Foy Centre - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=577,E04503,000000
845801,RTC,"580",,"Sainte-Foy Centre - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=580,E04503,000000
845811,RTC,"581",,"Lebourgneuf / Sainte-Foy Centre - Lebourgneuf / Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=581,E04503,000000
849990,RTC,"999",,"null - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=999,003888,FFFFFF
845821,RTC,"582",,"Lebourgneuf / Sainte-Foy Centre - Lebourgneuf / Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=582,E04503,000000
845841,RTC,"584",,"Sainte-Foy Centre - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=584,E04503,000000
