route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
860040,20163012multiint-1111100,48930259-20163012multiint-1111100,"Maizerets (Nord)",,0,,00400418,2
860040,20163012multiint-1111100,48930302-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,00400419,2
864809,20163012multiint-1111100,48931464-20163012multiint-1111100,"École secondaire La Camaradière (Nord)",,0,,48090004,2
862799,20163012multiint-1111100,48931456-20163012multiint-1111100,"École sec. Polyvalente L'Ancienne-Lorette (Nord)",,0,,27990015,2
862361,20163012multiint-1111100,48929492-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,23610146,2
860590,20163012multiint-1111100,48931407-20163012multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05900007,2
860370,20163012multiint-1111100,48928773-20163012multiint-1111100,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700025,2
862141,20163012multiint-1111100,48930485-20163012multiint-1111100,"Gare du Palais (Est)",,0,,21410132,2
860820,20163012multiint-1111100,48931549-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200043,2
861070,20163012multiint-1111100,48931653-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,10700046,2
863911,20163012multiint-1111100,48931769-20163012multiint-1111100,"Terminus Les Saules (Nord)",,0,,39110003,2
860860,20163012multiint-1111100,48929447-20163012multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860820,20163012multiint-1111100,48931542-20163012multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860720,20163012multiint-1111100,48929731-20163012multiint-1111100,"Loretteville (Ouest)",,1,,07200076,2
860720,20163012multiint-1111100,48929699-20163012multiint-1111100,"Terminus Charlesbourg (Est)",,0,,07200075,2
860390,20163012multiint-1111100,48931263-20163012multiint-1111100,"41e Rue Est (Sud)",,1,,03900010,2
860610,20163012multiint-1111100,48930819-20163012multiint-1111100,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163012multiint-1111100,48930833-20163012multiint-1111100,"41e Rue Est (Est)",,0,,06100165,2
860040,20163012multiint-1111100,48930274-20163012multiint-1111100,"Maizerets (Nord)",,0,,00400418,2
860040,20163012multiint-1111100,48930317-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860540,20163012multiint-1111100,48931339-20163012multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
860550,20163012multiint-1111100,48997638-20163012multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163012multiint-1111100,48929090-20163012multiint-1111100,"Terminus Beauport (Sud)",,1,,05500341,2
860550,20163012multiint-1111100,48997640-20163012multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163012multiint-1111100,48929116-20163012multiint-1111100,"Terminus Beauport (Sud)",,1,,05500341,2
860550,20163012multiint-1111100,48997643-20163012multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860860,20163012multiint-1111100,48929461-20163012multiint-1111100,"Terminus Les Saules (Nord)",,0,,08600199,2
860770,20163012multiint-1111100,48930660-20163012multiint-1111100,"Val-Bélair (Nord)",,0,,07700021,2
860180,20163012multiint-1111100,48930110-20163012multiint-1111100,"Gare du Palais (Est)",,0,,01800207,2
860180,20163012multiint-1111100,48930140-20163012multiint-1111100,"Université Laval (Ouest)",,1,,01800011,2
860180,20163012multiint-1111100,48930113-20163012multiint-1111100,"Gare du Palais (Est)",,0,,01800207,2
860110,20163012multiint-1111100,48997562-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100213,2
860110,20163012multiint-1111100,48930198-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860250,20163012multiint-1111100,48930586-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860870,20163012multiint-1111100,48928622-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700650,2
860870,20163012multiint-1111100,48928575-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700649,2
863771,20163012multiint-1111100,48929160-20163012multiint-1111100,"Val-Bélair (Nord)",,0,,37710052,2
860520,20163012multiint-1111100,48931313-20163012multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
864559,20163012multiint-1111100,48931396-20163012multiint-1111100,"École secondaire de la Seigneurie (Sud)",,1,,45590017,2
860310,20163012multiint-1111100,48931131-20163012multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,03100091,2
860310,20163012multiint-1111100,48931115-20163012multiint-1111100,"Terminus du Zoo (Sud)",,1,,03100090,2
860930,20163012multiint-1111100,48930087-20163012multiint-1111100,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
860160,20163012multiint-1111100,48928855-20163012multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600115,2
860870,20163012multiint-1111100,48928644-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860870,20163012multiint-1111100,48928567-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163012multiint-1111100,48928638-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860720,20163012multiint-1111100,48929693-20163012multiint-1111100,"Terminus Charlesbourg (Est)",,0,,07200075,2
860810,20163012multiint-1111100,48931491-20163012multiint-1111100,"Terminus Les Saules (Sud)",,1,,08100156,2
860790,20163012multiint-1111100,48929643-20163012multiint-1111100,"Terminus Les Saules / Belvédère (Sud)",,1,,07900299,2
860810,20163012multiint-1111100,48931499-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,08100167,2
865371,20163012multiint-1111100,48931785-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,53710047,2
860360,20163012multiint-1111100,48931849-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,03600176,2
860360,20163012multiint-1111100,48931868-20163012multiint-1111100,"Station des Roses (Nord)",,0,,03600141,2
860360,20163012multiint-1111100,48931853-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,03600176,2
862941,20163012multiint-1111100,48930517-20163012multiint-1111100,"Place Jacques-Cartier (Est)",,0,,29410081,2
865821,20163012multiint-1111100,48930382-20163012multiint-1111100,"Lebourgneuf / Sainte-Foy Centre (Sud)",,1,,58210043,2
860130,20163012multiint-1111100,48931206-20163012multiint-1111100,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300137,2
860160,20163012multiint-1111100,48928824-20163012multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600112,2
860750,20163012multiint-1111100,48928700-20163012multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163012multiint-1111100,48928739-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860160,20163012multiint-1111100,48928834-20163012multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600114,2
860010,20163012multiint-1111100,48930706-20163012multiint-1111100,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860860,20163012multiint-1111100,48929460-20163012multiint-1111100,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163012multiint-1111100,48929450-20163012multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860500,20163012multiint-1111100,48931021-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931040-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163012multiint-1111100,48931016-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931041-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163012multiint-1111100,48931010-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931042-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163012multiint-1111100,48931026-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931043-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163012multiint-1111100,48931017-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931044-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163012multiint-1111100,48931027-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931045-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860110,20163012multiint-1111100,48930165-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100360,2
860110,20163012multiint-1111100,48930213-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100165,2
860110,20163012multiint-1111100,48930170-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100360,2
860110,20163012multiint-1111100,48997545-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100209,2
860750,20163012multiint-1111100,48928716-20163012multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163012multiint-1111100,48928743-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860750,20163012multiint-1111100,48928719-20163012multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163012multiint-1111100,48928747-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860110,20163012multiint-1111100,48930185-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860110,20163012multiint-1111100,48997557-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100212,2
860110,20163012multiint-1111100,48997535-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100174,2
862511,20163012multiint-1111100,48929405-20163012multiint-1111100,"Courville (Nord)",,0,,25110050,2
862771,20163012multiint-1111100,48929275-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,27710154,2
860520,20163012multiint-1111100,48931288-20163012multiint-1111100,"Du Bourg-Royal (Est)",,0,,05200033,2
860540,20163012multiint-1111100,48931336-20163012multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
860540,20163012multiint-1111100,48997606-20163012multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
863151,20163012multiint-1111100,48930028-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Est)",,0,,31510046,2
861850,20163012multiint-1111100,48929347-20163012multiint-1111100,"Station Belvédère / Sainte-Foy Centre (Sud)",,1,,18500148,2
862151,20163012multiint-1111100,48930499-20163012multiint-1111100,"Gare du Palais (Est)",,0,,21510065,2
863381,20163012multiint-1111100,48931704-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,33810023,2
861330,20163012multiint-1111100,48929539-20163012multiint-1111100,"Vieux-Québec (Sud)",,1,,13300090,2
860750,20163012multiint-1111100,48928699-20163012multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
862901,20163012multiint-1111100,48931669-20163012multiint-1111100,"Vieux-Québec (Sud)",,1,,29010104,2
862541,20163012multiint-1111100,48929359-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,25410132,2
860250,20163012multiint-1111100,48930568-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500313,2
863551,20163012multiint-1111100,48932003-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,35510033,2
860440,20163012multiint-1111100,48931269-20163012multiint-1111100,"Terminus Beauport (Sud)",,1,,04400106,2
860530,20163012multiint-1111100,48930371-20163012multiint-1111100,"Terminus Beauport (Ouest)",,1,,05300213,2
860530,20163012multiint-1111100,48930354-20163012multiint-1111100,"Montmorency / Courville (Est)",,0,,05300214,2
860550,20163012multiint-1111100,48929083-20163012multiint-1111100,"Terminus Beauport (Sud)",,1,,05500341,2
860520,20163012multiint-1111100,48931312-20163012multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
860320,20163012multiint-1111100,48931092-20163012multiint-1111100,"Lac Clément (Nord)",,0,,03200106,2
860320,20163012multiint-1111100,48931084-20163012multiint-1111100,"Terminus du Zoo (Sud)",,1,,03200105,2
860310,20163012multiint-1111100,48931130-20163012multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,03100091,2
860310,20163012multiint-1111100,48931114-20163012multiint-1111100,"Terminus du Zoo (Sud)",,1,,03100090,2
860390,20163012multiint-1111100,48931248-20163012multiint-1111100,"41e Rue Est (Sud)",,1,,03900010,2
862391,20163012multiint-1111100,48931908-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,23910031,2
860540,20163012multiint-1111100,48931376-20163012multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400412,2
860530,20163012multiint-1111100,48930367-20163012multiint-1111100,"Terminus Beauport (Ouest)",,1,,05300213,2
860520,20163012multiint-1111100,48931309-20163012multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
861360,20163012multiint-1111100,48929525-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,13600045,2
862361,20163012multiint-1111100,48929495-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,23610146,2
860500,20163012multiint-1111100,48931024-20163012multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163012multiint-1111100,48931034-20163012multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
862501,20163012multiint-1111100,48929429-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,25010102,2
860280,20163012multiint-1111100,48930394-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,02800023,2
860390,20163012multiint-1111100,48931249-20163012multiint-1111100,"41e Rue Est (Sud)",,1,,03900010,2
863301,20163012multiint-1111100,48929289-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,33010054,2
860930,20163012multiint-1111100,48930085-20163012multiint-1111100,"Champigny (Nord)",,0,,09300294,2
860930,20163012multiint-1111100,48930080-20163012multiint-1111100,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
860920,20163012multiint-1111100,48931636-20163012multiint-1111100,"Saint-Augustin (Ouest)",,1,,09200056,2
860920,20163012multiint-1111100,48931623-20163012multiint-1111100,"Sainte-Foy  Centre (Est)",,0,,09200053,2
860110,20163012multiint-1111100,48930182-20163012multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860110,20163012multiint-1111100,48997554-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100212,2
860930,20163012multiint-1111100,48930068-20163012multiint-1111100,"Champigny (Nord)",,0,,09300294,2
860930,20163012multiint-1111100,48930075-20163012multiint-1111100,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
860870,20163012multiint-1111100,48928643-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860720,20163012multiint-1111100,48929708-20163012multiint-1111100,"Terminus Charlesbourg (Est)",,0,,07200088,2
860610,20163012multiint-1111100,48930827-20163012multiint-1111100,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163012multiint-1111100,48930804-20163012multiint-1111100,"41e Rue Est (Est)",,0,,06100165,2
863551,20163012multiint-1111100,48932004-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,35510026,2
860540,20163012multiint-1111100,48931370-20163012multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400412,2
862841,20163012multiint-1111100,48931975-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,28410081,2
863741,20163012multiint-1111100,48931740-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,37410018,2
861360,20163012multiint-1111100,48929533-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,13600045,2
861559,20163012multiint-1111100,48930379-20163012multiint-1111100,"Académie Sainte-Marie (Sud)",,1,,15590004,2
860180,20163012multiint-1111100,48930161-20163012multiint-1111100,"Gare du Palais (Est)",,0,,01800207,2
860860,20163012multiint-1111100,48929443-20163012multiint-1111100,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163012multiint-1111100,48929440-20163012multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600209,2
860920,20163012multiint-1111100,48931633-20163012multiint-1111100,"Saint-Augustin (Ouest)",,1,,09200055,2
860920,20163012multiint-1111100,48931620-20163012multiint-1111100,"Sainte-Foy  Centre (Est)",,0,,09200053,2
862381,20163012multiint-1111100,48931892-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,23810120,2
868024,20163011multiint-1111100,48932635-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932636-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932637-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932638-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868014,20163011multiint-1111100,48932269-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932398-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868074,20163011multiint-1111100,48929853-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929812-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868004,20163011multiint-1111100,48932117-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932217-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932136-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932042-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932162-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932199-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932174-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932063-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932184-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932262-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932245-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868014,20163011multiint-1111100,48932289-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932416-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932307-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932435-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868004,20163011multiint-1111100,48932150-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868014,20163011multiint-1111100,48932385-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868004,20163011multiint-1111100,48932099-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932236-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929863-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929781-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868004,20163011multiint-1111100,48932127-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932210-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932152-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868024,20163011multiint-1111100,48932570-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932623-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932571-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932572-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932573-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932547-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932506-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932536-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932550-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932538-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932539-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868004,20163011multiint-1111100,48932257-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932256-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932100-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932235-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929864-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929796-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868004,20163011multiint-1111100,48932128-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932069-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932154-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868014,20163011multiint-1111100,48932386-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932281-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932408-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
860770,20163012multiint-1111100,48930654-20163012multiint-1111100,"Val-Bélair (Nord)",,0,,07700021,2
860870,20163012multiint-1111100,48928563-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163012multiint-1111100,48928677-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860870,20163012multiint-1111100,48928588-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163012multiint-1111100,48928633-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860610,20163012multiint-1111100,48930820-20163012multiint-1111100,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163012multiint-1111100,48930834-20163012multiint-1111100,"41e Rue Est (Est)",,0,,06100165,2
860810,20163012multiint-1111100,48931490-20163012multiint-1111100,"Terminus Les Saules (Sud)",,1,,08100156,2
860810,20163012multiint-1111100,48931507-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,08100167,2
860810,20163012multiint-1111100,48931475-20163012multiint-1111100,"Terminus Les Saules (Sud)",,1,,08100156,2
860810,20163012multiint-1111100,48931474-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,08100167,2
860810,20163012multiint-1111100,48931470-20163012multiint-1111100,"Terminus Les Saules (Sud)",,1,,08100156,2
860810,20163012multiint-1111100,48931479-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,08100167,2
860770,20163012multiint-1111100,48930642-20163012multiint-1111100,"Terminus Les Saules (Sud)",,1,,07700022,2
860860,20163012multiint-1111100,48929438-20163012multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600209,2
860820,20163012multiint-1111100,48931552-20163012multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860820,20163012multiint-1111100,48931550-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200043,2
860800,20163012multiint-1111100,48929548-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08000372,2
860093,20163012multiint-1111100,48931159-20163012multiint-1111100,"Parc Colbert Est (Ouest)",,1,,00930119,2
863841,20163012multiint-1111100,48931752-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,38410063,2
860610,20163012multiint-1111100,48930787-20163012multiint-1111100,"41e Rue Est (Est)",,0,,06100165,2
863301,20163012multiint-1111100,48929283-20163012multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,33010054,2
860160,20163012multiint-1111100,48928825-20163012multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600112,2
860750,20163012multiint-1111100,48928714-20163012multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163012multiint-1111100,48928740-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860160,20163012multiint-1111100,48928848-20163012multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600115,2
860110,20163012multiint-1111100,48997550-20163012multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100212,2
860390,20163012multiint-1111100,48931232-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,03900045,2
860390,20163012multiint-1111100,48931256-20163012multiint-1111100,"41e Rue Est (Sud)",,1,,03900010,2
860360,20163012multiint-1111100,48931875-20163012multiint-1111100,"Station des Roses (Nord)",,0,,03600141,2
860360,20163012multiint-1111100,48931860-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,03600176,2
862391,20163012multiint-1111100,48931914-20163012multiint-1111100,"Terminus du Zoo (Nord)",,0,,23910033,2
860390,20163012multiint-1111100,48931259-20163012multiint-1111100,"41e Rue Est (Sud)",,1,,03900010,2
860820,20163012multiint-1111100,48931517-20163012multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200043,2
862159,20163012multiint-1111100,48931219-20163012multiint-1111100,"Collège des Compagnons (Est)",,0,,21590008,2
860870,20163012multiint-1111100,48928564-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163012multiint-1111100,48928678-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
862361,20163012multiint-1111100,48929485-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,23610146,2
865301,20163012multiint-1111100,48931777-20163012multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,53010012,2
862511,20163012multiint-1111100,48929401-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,25110074,2
862811,20163012multiint-1111100,48929224-20163012multiint-1111100,"Colline Parlementaire (Sud)",,1,,28110162,2
860870,20163012multiint-1111100,48928606-20163012multiint-1111100,"Loretteville (Nord)",,0,,08700650,2
862901,20163012multiint-1111100,48931670-20163012multiint-1111100,"Vieux-Québec (Sud)",,1,,29010104,2
